id,listing_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet
348,578180,1,2,3,2,1,2,1,
349,578558,1,1,8,2,4,6,1,
350,582364,1,1,10,2,4,8,1,
351,584348,1,1,7,2,3,5,1,969
352,585762,1,1,6,1,2,3,1,
353,587203,1,2,2,2,1,1,1,
354,588268,3,1,3,1,2,2,1,
355,588996,1,1,6,1,2,4,1,
356,590503,1,1,6,1,1,3,1,
357,590991,1,2,2,1,1,1,1,
358,594235,1,1,2,1,2,2,1,
359,594580,1,1,6,1,2,4,1,861
360,594965,3,1,2,1,0,2,1,
361,596148,1,2,2,1,1,1,1,753
362,597715,1,1,4,1,2,2,1,431
363,598329,1,1,4,1,2,4,1,
364,600162,1,1,2,1,0,1,3,0
365,602187,1,2,2,1,1,1,1,108
366,602284,1,1,6,1,2,2,1,
367,605186,1,1,4,1,2,2,1,1399
368,610868,1,2,3,1,3,1,1,1722
369,611366,1,1,12,3,6,10,1,2583
370,617561,1,1,4,1,2,4,1,
371,619775,1,1,4,1,1,2,1,0
372,621656,1,2,2,1,1,1,1,
373,625716,1,1,5,1,3,3,1,
374,626043,1,2,4,1,1,3,1,
375,627394,1,2,1,0,1,1,1,
376,630566,1,1,6,2,2,2,1,
377,631119,1,1,6,2,3,3,1,
378,632818,1,2,2,1,1,1,1,
379,634786,2,2,2,1,1,1,1,2153
380,635339,1,2,2,1,2,2,1,
381,636702,3,1,6,2,3,4,1,
382,637232,1,2,2,1,1,1,1,0
383,638009,1,2,2,1,1,1,1,
384,17468995,1,2,1,1,1,1,1,
385,639137,3,1,4,1,1,2,3,
386,639820,1,1,5,1,2,4,1,
387,640268,1,2,2,1,1,1,1,118
388,640867,1,2,2,1,3,1,1,
389,667762,7,2,2,3,1,2,1,
390,644378,1,1,2,1,1,1,1,0
391,644534,1,2,1,1,1,1,1,0
392,645513,1,1,4,1,2,4,1,
393,648112,1,2,2,1,1,1,1,
394,650885,1,1,10,3,5,10,1,
395,653634,1,2,2,1,1,1,1,
396,22937774,8,2,2,1,0,1,1,
397,659207,3,1,6,4,3,5,1,
398,662879,1,1,5,1,2,3,1,
399,663096,1,1,7,2,3,4,1,1615
400,663732,1,2,2,1,1,2,1,129
401,667143,1,2,3,1,2,2,1,
402,667177,12,1,6,1,3,4,1,
403,667181,7,2,2,1,1,1,1,
404,670546,1,1,4,2,2,2,1,0
405,670782,1,1,4,1,1,2,1,431
406,670956,1,2,3,1,1,2,1,
407,671458,1,1,4,1,1,2,1,48
408,676924,2,2,1,1,1,1,1,215
409,671951,1,2,2,1,1,1,1,161
410,672728,1,1,4,1,1,2,1,560
411,673708,1,2,2,1,1,1,1,0
412,674068,1,1,6,1,3,5,1,915
413,674461,1,2,1,1,1,1,1,
414,674723,1,1,5,1,3,4,1,
415,675174,1,2,1,1,1,1,1,
416,675175,8,2,1,1,1,1,1,22
417,677012,2,2,1,2,1,1,1,753
418,677850,1,2,2,1,1,1,1,
419,679547,1,2,2,2,1,2,1,
420,679664,2,2,1,1,1,1,1,
421,679965,1,2,1,1,1,1,1,0
422,682808,12,1,10,4,4,6,1,
423,682871,1,1,5,1,2,3,1,
424,683062,1,2,2,0,1,1,1,
425,683195,1,1,3,1,1,1,1,
426,684613,1,2,2,1,1,1,1,
427,685934,1,2,2,1,1,1,1,
428,686830,1,1,3,1,1,1,1,
429,688229,1,2,2,1,1,1,1,
430,688527,1,1,4,1,1,2,1,
431,688703,1,1,6,1,3,5,1,
432,688946,1,1,4,1,2,3,1,
433,692480,3,1,2,1,0,2,1,
434,694516,7,2,2,1,1,1,1,
435,698593,1,1,4,1,2,4,1,
436,699920,5,1,2,1,1,1,1,
437,699927,3,1,2,1,1,1,1,
438,700150,5,1,4,2,2,3,1,
439,702095,1,1,4,1,1,4,1,
440,703719,1,1,4,2,2,3,1,
441,705086,1,1,4,2,2,3,1,
442,714400,1,1,6,2,3,5,1,
443,715036,1,1,4,1,2,3,1,0
444,717710,1,1,2,1,1,1,1,0
445,718469,1,1,4,1,2,2,1,
446,721375,5,1,8,2,4,6,1,1507
447,721378,1,1,6,2,4,5,1,118
448,721470,1,1,2,1,1,1,1,484
449,721471,1,1,2,1,1,1,1,484
450,721473,4,1,4,1,2,3,1,646
451,721478,4,1,6,2,4,5,1,1507
452,721479,4,1,6,2,4,5,1,0
453,740113,1,1,2,1,1,1,1,65
454,721509,1,1,4,1,1,1,1,538
455,721510,1,1,6,2,2,3,1,0
456,721511,1,1,6,2,2,3,1,0
457,721512,1,1,6,2,2,3,1,0
458,722100,1,2,2,1,1,1,1,0
459,722682,1,2,2,1,1,1,1,0
460,722742,1,1,5,1,2,3,1,646
461,724086,1,1,4,1,2,3,1,646
462,724331,1,1,2,1,1,1,1,
463,724523,1,1,5,1,2,3,1,0
464,725009,1,1,4,1,1,1,1,
465,725659,1,1,6,1,2,3,1,
466,725779,1,2,2,1,1,1,1,0
467,728480,1,1,9,2,4,1,1,
468,729078,1,1,4,1,2,3,1,474
469,8521278,1,3,1,1,1,1,1,
470,730467,1,1,5,1,2,4,1,
471,731225,1,2,2,1,1,1,1,
472,732214,1,1,4,1,1,1,1,377
473,732671,1,1,6,2,3,5,1,1076
474,733941,1,1,4,2,2,4,1,
475,735165,1,1,6,2,4,6,1,1292
476,735311,7,2,10,3,4,10,1,
477,735587,7,2,3,3,1,2,1,
478,735620,7,2,2,2,1,2,1,
479,735631,7,2,3,3,1,2,1,
480,739174,1,2,2,1,1,1,1,
481,739557,1,1,5,2,2,4,1,
482,740343,1,2,2,1,1,2,1,
483,740362,7,2,1,1,1,1,1,
484,742156,1,1,6,1,2,4,1,700
485,742257,1,1,2,1,1,1,1,
486,1288165,1,2,1,1,1,1,1,
487,742820,1,1,9,2,3,6,1,969
488,744153,1,1,2,1,1,1,1,269
489,745220,1,1,5,1,2,3,1,484
490,745275,1,1,10,2,4,10,1,1023
491,745829,1,1,7,2,4,7,1,1292
492,746086,1,1,5,1,2,3,1,0
493,747081,11,2,2,1,1,1,1,
494,747274,1,1,9,2,3,7,1,
495,748693,1,2,2,1,1,2,1,
496,750066,1,1,2,1,1,1,1,0
497,753322,1,1,8,3,4,7,1,1722
498,756580,1,1,4,1,1,3,1,
499,756588,1,2,2,1,1,1,1,
500,757149,1,1,5,1,3,4,1,0
501,786250,1,1,4,2,2,4,1,
502,758216,1,1,5,1,3,4,1,
503,758925,1,2,2,1,1,1,1,
504,759351,1,1,2,1,1,1,1,484
505,759760,1,2,1,1,1,1,1,
506,759769,1,1,6,2,3,6,1,0
507,759811,1,1,6,1,2,3,1,0
508,760131,1,1,3,1,2,2,1,
509,761220,1,1,6,1,3,7,1,
510,763176,1,2,2,1,1,1,1,
511,763465,1,2,1,1,1,1,1,108
512,764452,1,1,5,1,2,3,1,700
513,767596,1,1,6,2,4,4,1,
514,770175,1,1,4,1,2,2,1,
515,770453,5,1,8,3,4,6,1,
516,771440,1,2,1,1,1,1,1,861
517,772319,1,1,4,1,2,4,1,
518,773886,1,1,6,1,3,0,1,915
519,775644,1,1,4,1,2,2,1,
520,775794,1,1,2,1,1,1,1,
521,776038,1,1,6,1,3,4,1,
522,776174,1,1,4,1,2,3,1,
523,777538,1,1,4,1,2,2,1,
524,777587,1,1,5,1,2,3,1,
525,782502,1,2,2,1,1,1,1,
526,783032,1,2,1,1,1,1,1,
527,842389,1,1,7,2,4,7,1,818
528,789101,1,2,1,1,1,1,1,0
529,790404,1,1,3,1,1,1,1,
530,790475,1,1,3,1,1,1,1,
531,790482,1,1,6,1,2,4,1,
532,791717,1,1,4,1,2,2,1,
533,792509,1,2,2,1,1,2,1,0
534,795991,1,1,4,1,2,2,1,1055
535,796809,1,1,4,2,2,2,1,
536,797590,5,1,3,1,1,2,1,
537,799240,1,1,2,1,1,1,1,323
538,800045,1,1,4,1,3,3,1,0
539,801237,1,1,6,2,3,6,1,
540,803502,1,2,2,1,1,1,1,
541,803810,1,1,5,1,2,3,1,
542,804268,4,1,4,1,1,4,1,538
543,810278,1,2,1,1,1,1,1,
544,811669,1,2,2,1,1,1,1,
545,813031,1,1,6,2,2,2,1,
546,814154,1,1,7,2,3,4,1,
547,814172,1,1,6,2,3,3,1,
548,814177,1,1,6,2,3,3,1,
549,814182,1,1,6,2,3,3,1,
550,814202,1,1,6,2,3,3,1,
551,814226,1,1,6,2,3,3,1,
552,820629,1,2,2,1,1,1,2,
553,821100,1,1,6,1,2,4,1,
554,823272,1,1,4,1,1,2,1,646
555,826397,4,1,4,1,2,4,1,
556,827787,1,1,6,2,3,3,1,
557,829660,1,1,6,2,3,3,1,
558,832516,1,2,2,1,1,2,1,
559,833491,1,2,2,2,1,1,1,0
560,836392,1,2,2,1,1,1,1,0
561,837986,1,1,4,1,1,2,1,0
562,838805,1,2,4,1,1,3,1,
563,839655,1,1,4,1,2,2,1,0
564,839805,4,1,8,2,4,8,1,
565,841483,1,1,4,2,2,4,1,
566,842126,1,1,4,1,2,3,1,538
567,843214,1,1,6,1,1,5,1,646
568,843612,1,2,1,1,1,1,1,
569,845760,1,2,2,2,1,2,1,0
570,846423,1,1,6,2,3,6,1,0
571,847195,1,1,4,2,2,3,1,0
572,847735,1,1,10,2,4,10,1,
573,847785,1,1,7,2,3,4,1,
574,848135,5,1,7,1,3,6,1,0
575,849035,1,1,5,1,2,2,1,
576,849839,1,1,8,2,4,5,1,
577,850227,1,2,1,1,1,1,1,
578,850228,1,2,2,1,1,1,1,
579,851240,1,2,1,0,1,1,1,
580,852134,1,1,4,1,2,2,1,
581,852195,1,1,9,2,5,6,1,
582,853731,1,1,6,1,2,3,1,
583,856159,7,2,3,1,1,3,1,
584,856853,1,1,2,1,0,2,1,753
585,857030,1,2,1,1,1,1,1,
586,857117,1,2,2,1,1,1,1,0
587,859105,1,1,4,1,1,2,1,
588,859813,1,1,4,2,2,2,1,
589,859884,1,2,2,2,1,1,1,
590,861172,1,1,6,1,3,3,1,
591,861721,1,1,10,3,4,9,1,1938
592,862524,1,1,4,1,1,2,1,
593,862640,1,2,2,2,1,1,1,118
594,862690,4,1,5,2,3,5,1,
595,863253,3,1,4,1,1,1,1,
596,864681,1,2,1,3,1,1,1,2325
597,866298,3,1,4,1,1,2,1,0
598,866315,13,1,4,1,2,0,1,
599,867893,3,1,5,1,1,4,1,592
600,871899,1,1,4,1,1,2,1,646
601,902403,1,1,10,2,4,5,1,
602,872568,1,1,16,3,6,16,1,
603,872614,1,1,7,2,4,5,1,
604,875171,1,1,6,1,3,3,1,732
605,877884,1,1,4,1,2,3,1,807
606,878550,3,2,2,1,1,1,1,
607,879162,1,2,1,1,1,1,1,0
608,879356,1,1,5,1,2,3,1,
609,879969,1,1,4,1,1,2,1,431
610,883382,1,1,6,1,2,6,1,
611,884420,1,1,5,1,3,4,1,
612,1891083,1,1,6,1,3,4,1,1023
613,884732,1,1,3,1,2,2,1,
614,886088,1,1,6,1,2,4,1,
615,886886,1,1,8,3,4,6,1,1292
616,888316,1,2,2,1,1,1,1,
617,889491,2,2,6,2,3,2,1,
618,889575,12,1,6,3,3,3,1,
619,8733152,1,2,2,1,1,1,1,
620,892906,1,1,5,1,2,2,1,
621,892922,1,1,6,1,1,3,3,
622,892927,1,1,5,1,2,3,1,0
623,892943,1,1,12,2,3,7,1,1076
624,892949,1,1,10,2,3,4,1,
625,893052,1,1,2,1,1,1,1,
626,893129,1,1,4,1,2,3,1,
627,893399,1,1,6,1,2,4,1,
628,895091,1,1,6,2,3,5,1,
629,896337,1,2,2,1,1,1,1,
630,896367,1,1,5,2,2,3,1,
631,897901,1,1,5,1,0,3,3,431
632,897943,7,2,2,1,1,2,1,
633,900045,1,2,2,1,1,1,1,0
634,901211,1,1,5,1,2,3,1,
635,13877186,1,2,1,1,1,1,1,
636,903712,1,2,2,1,1,2,1,
637,904862,1,1,6,2,3,6,1,1023
638,906559,1,1,2,1,1,1,1,
639,907219,1,1,6,1,2,2,1,
640,910349,1,2,2,1,1,1,1,
641,912414,4,1,3,1,1,2,1,700
642,915823,1,1,11,2,4,7,1,1292
643,916232,1,1,4,2,2,3,1,
644,917308,1,1,6,2,2,4,1,0
645,919483,5,1,4,1,1,2,1,
646,919608,1,2,2,1,1,1,1,
647,922906,5,1,6,2,2,4,1,
648,922907,5,1,4,1,1,2,1,
649,924382,1,1,7,2,3,5,1,
650,924449,1,1,6,3,3,3,1,
651,925557,1,1,4,1,2,3,1,
652,927148,1,1,4,2,2,2,3,
653,927472,1,1,9,1,3,9,1,
654,927535,2,2,1,1,1,1,1,753
655,927600,2,2,2,1,1,1,1,
656,927680,1,1,16,2,6,18,1,
657,928725,1,1,4,1,1,2,1,
658,929663,5,1,6,2,3,6,1,
659,931437,1,1,8,3,4,6,1,
660,931756,1,1,2,1,1,1,1,
661,933094,1,2,2,1,1,1,1,0
662,933545,2,2,5,2,1,5,1,
663,933877,1,2,2,2,1,2,1,
664,934979,1,1,8,2,3,5,1,
665,936734,1,1,4,1,1,2,1,560
666,936781,1,1,4,1,2,3,1,
667,936818,1,1,5,1,2,2,1,
668,936850,1,1,6,1,3,3,1,
669,936900,1,1,2,1,1,1,1,
670,937331,1,1,8,2,3,5,1,
671,937425,1,2,1,1,1,1,1,
672,937501,1,2,2,1,1,2,1,
673,937547,1,1,10,2,4,7,1,
674,937657,1,1,5,1,3,4,1,0
675,938006,1,1,5,1,3,4,1,0
676,938497,1,2,1,1,1,1,1,
677,938557,3,1,2,1,1,1,1,
678,938611,1,2,1,1,1,1,1,
679,938626,1,2,2,1,1,2,1,
680,939692,1,1,7,1,3,7,1,
681,939792,1,1,8,2,3,7,1,0
682,940338,1,1,6,2,2,0,1,0
683,940374,4,1,3,2,1,2,1,
684,942410,1,1,4,2,2,3,1,732
685,942574,1,2,2,1,1,1,1,0
686,943291,1,2,1,1,1,1,1,129
687,945007,1,1,5,1,2,3,1,
688,945564,1,1,5,1,3,5,1,
689,946122,1,1,4,1,2,1,1,646
690,946881,1,1,4,1,1,1,1,
691,947269,1,1,10,2,4,6,1,
692,950784,2,2,2,1,1,1,1,
693,13977576,1,2,1,1,1,1,1,
694,953750,1,2,2,1,1,1,1,
695,954380,4,2,4,1,1,2,1,
696,956256,1,1,5,1,3,3,1,
697,21161304,1,2,2,1,1,1,1,
698,957402,1,1,2,1,1,1,1,0
699,957657,1,1,6,1,2,6,1,
700,957918,1,1,4,1,2,2,1,
701,959089,1,1,4,1,2,2,1,1938
702,959564,1,2,6,1,1,3,1,
703,959725,1,2,3,1,1,2,1,
704,959840,3,2,2,4,3,1,1,0
705,959880,3,2,2,4,3,1,1,0
706,961548,1,1,4,1,2,3,1,753
707,963109,1,1,6,1,3,6,1,861
708,963289,1,1,6,2,3,3,1,
709,963533,1,1,12,3,6,9,1,
710,965229,1,1,8,2,4,6,1,0
711,965441,1,1,5,1,2,3,1,
712,965681,1,1,6,3,3,4,1,969
713,965712,1,1,6,2,3,6,1,
714,965733,1,1,12,2,5,9,1,
715,966895,1,2,2,1,1,2,1,
716,966910,1,1,2,1,1,2,1,
717,967346,1,1,13,3,5,10,1,
718,971855,5,1,6,2,3,4,1,
719,971858,5,1,6,1,3,5,1,
720,971896,1,1,4,1,1,2,1,
721,972000,1,2,4,1,2,2,1,0
722,976595,1,1,4,2,2,3,1,
723,977496,1,1,6,1,2,3,1,0
724,977631,1,1,4,1,1,1,1,344
725,977745,3,1,3,1,2,2,1,
726,978990,1,2,2,1,1,1,1,1023
727,979073,1,1,4,1,2,4,1,
728,982915,1,1,6,1,3,4,1,0
729,984985,1,1,2,1,1,1,1,
730,985066,5,1,4,1,2,3,1,
731,985310,1,2,2,1,1,2,1,
732,986015,1,1,6,2,2,6,1,969
733,986101,1,1,4,1,1,1,1,
734,986692,5,1,5,1,3,3,1,592
735,986867,5,1,4,1,2,2,1,
736,987508,1,2,2,1,1,1,1,0
737,987773,1,2,2,2,1,2,1,
738,988755,5,1,4,2,2,3,1,
739,988917,1,1,4,1,2,2,1,
740,990948,1,2,1,1,1,1,1,
741,993497,1,1,2,1,1,1,1,
742,995920,1,2,1,1,1,1,1,8
743,996059,1,1,5,1,3,5,1,
744,996713,13,1,2,1,1,1,1,861
745,998726,1,1,4,1,2,3,1,592
746,1000335,4,2,2,1,1,4,1,
747,1001823,1,2,2,1,1,2,1,
748,1002233,1,1,7,2,4,6,1,
749,1002372,1,1,5,1,3,3,1,
750,1005399,1,1,10,2,5,10,1,
751,1005420,1,1,12,2,5,12,1,
752,1005754,1,1,4,1,1,2,1,
753,1005775,1,2,2,3,1,3,1,
754,1005826,1,2,2,3,1,2,1,
755,1007939,1,1,4,1,2,3,1,
756,1008717,1,1,11,4,4,10,1,0
757,1009086,4,2,2,1,1,1,1,
758,1010181,4,2,2,1,1,1,1,
759,1010589,1,1,6,2,3,6,1,
760,1011083,1,1,4,1,1,2,1,
761,1013513,1,2,4,1,2,2,1,1292
762,1014822,1,1,6,1,2,4,1,775
763,1015663,1,2,2,1,1,1,1,
764,1015758,7,2,4,1,1,1,1,
765,1016104,1,1,10,2,4,6,1,
766,1018053,1,2,1,1,1,1,1,
767,1020452,1,1,6,1,3,3,1,
768,1021297,1,2,2,1,1,2,1,0
769,1021299,1,2,2,1,1,1,1,0
770,1021389,4,1,4,1,3,3,1,807
771,1021822,1,2,4,1,1,2,1,
772,1024587,1,2,4,1,1,2,1,
773,1025705,1,1,3,1,1,1,1,
774,1025707,1,1,6,2,2,4,1,
775,1027560,1,2,1,1,1,1,1,0
776,1027718,1,1,3,1,1,2,1,
777,1109398,1,2,1,2,1,1,1,0
778,1027732,1,1,3,1,1,2,1,
779,1028836,1,1,6,2,2,5,1,
780,1029587,1,1,6,2,2,4,1,
781,1032836,1,1,5,1,2,4,1,
782,1036032,1,2,1,1,1,1,1,0
783,1037668,3,1,6,2,2,0,1,
784,1037836,1,1,6,1,2,5,1,
785,1039162,1,1,6,2,3,6,1,0
786,1039211,1,1,5,1,2,3,1,
787,1041060,1,1,4,1,2,2,1,
788,1044121,1,1,7,2,3,5,1,
789,1044862,5,1,2,1,1,1,1,0
790,1047089,1,1,5,1,2,3,1,
791,1049897,1,1,8,2,3,6,1,
792,1052151,1,1,5,1,3,4,1,
793,1052846,1,1,4,1,1,2,1,
794,1056112,1,2,3,2,1,2,1,0
795,1060042,1,2,1,1,1,1,1,
796,1060614,1,1,6,1,3,6,1,786
797,1061343,1,1,4,1,2,3,1,
798,1063092,1,2,1,1,3,4,1,
799,1064956,1,1,2,0,1,1,1,
800,1064989,2,2,2,1,1,2,1,
801,1067338,1,1,6,2,3,6,1,
802,1068523,5,1,4,1,2,3,1,
803,1068919,5,1,12,2,5,10,1,
804,1069572,1,1,5,1,3,4,1,1023
805,1070322,4,2,3,1,1,3,1,0
806,2111495,1,2,1,1,1,1,1,1399
807,1070511,1,2,2,1,1,2,1,
808,1071608,1,2,1,2,1,1,1,
809,1071740,1,1,4,2,2,2,1,
810,1071787,1,2,1,1,1,1,1,
811,1073748,4,1,4,1,1,2,1,0
812,1074100,1,1,5,1,2,3,3,
813,1075855,1,1,9,1,4,7,1,0
814,1077851,1,1,5,1,3,4,1,
815,1078049,5,1,4,1,2,2,1,807
816,1079887,1,1,4,1,2,2,1,538
817,1082656,1,1,4,2,2,3,1,
818,1083115,1,2,2,1,1,1,1,
819,1085376,1,1,2,1,1,1,1,
820,1085881,1,1,4,1,1,2,1,538
821,1091090,3,1,4,1,1,2,1,
822,1092321,1,1,5,1,3,5,1,
823,1092780,1,1,6,1,2,4,1,
824,1093633,1,2,1,1,1,1,1,86
825,1094534,1,2,2,1,1,1,1,
826,1094547,1,2,1,1,1,1,1,
827,1094548,1,1,4,1,2,4,1,0
828,1094604,14,2,2,1,1,1,1,1044
829,1094847,1,1,2,1,1,1,1,
830,1098571,3,2,2,4,3,1,1,0
831,1098894,1,1,14,6,6,6,1,2799
832,1099498,1,2,2,1,1,1,1,
833,1100121,1,1,2,1,1,1,1,
834,1100506,1,2,2,1,1,1,1,0
835,1102498,1,1,4,1,2,3,1,
836,1102747,1,1,5,2,3,4,1,
837,1102856,1,1,4,1,2,3,1,
838,1104197,1,2,1,1,1,1,1,
839,1106222,1,1,6,1,2,4,1,
840,1106731,1,2,2,1,1,2,1,
841,1109264,1,2,3,1,1,2,1,0
842,1109610,3,1,3,1,1,3,1,
843,1109989,1,1,5,2,2,3,1,
844,1111406,1,1,4,1,2,2,1,
845,1111408,1,1,4,1,1,2,1,
846,1111410,1,1,6,2,4,6,1,
847,1111412,1,1,8,2,4,7,1,0
848,1111418,1,1,6,1,3,4,1,
849,1111989,1,1,5,1,3,3,1,
850,2664990,1,1,6,1,2,3,1,
851,1112838,1,1,7,2,3,7,1,
852,1114170,7,2,2,1,1,2,1,
853,1114343,1,2,3,1,3,2,1,
854,1117699,1,2,2,1,1,1,1,
855,1118161,1,2,3,1,2,3,1,1292
856,1119598,1,1,6,1,4,6,1,0
857,1124129,1,1,4,1,2,3,1,646
858,1125212,1,1,8,2,4,4,1,
859,1129312,1,2,1,1,1,1,1,215
860,1129608,1,2,1,1,1,1,1,
861,1129827,1,1,16,2,6,16,1,
862,1132445,1,1,6,2,4,4,1,969
863,1136160,1,2,2,1,1,1,1,0
864,1136226,1,2,1,1,1,1,1,0
865,1136384,1,1,3,1,1,2,1,753
866,1136527,1,2,1,1,1,1,1,
867,1139069,1,1,4,1,2,3,1,
868,1139434,1,1,4,1,2,3,1,0
869,1139564,1,1,6,1,2,4,5,
870,1139791,1,2,2,1,1,1,1,
871,1139810,1,2,3,1,2,2,1,
872,1139849,1,1,6,1,2,4,5,
873,1140144,1,1,7,2,4,6,1,0
874,1254174,1,2,2,1,1,2,1,
875,1144815,1,2,2,1,1,1,1,0
876,1145940,1,1,6,2,3,6,1,
877,1146219,1,1,4,1,1,1,1,
878,1146557,1,1,6,2,2,5,1,807
879,10159608,1,2,1,2,1,1,1,
880,1147333,1,1,6,1,3,3,1,
881,1147500,1,1,3,1,1,1,1,
882,1149191,1,1,4,1,1,2,1,
883,1150062,1,1,4,1,1,2,1,0
884,1150128,1,1,4,1,1,2,1,0
885,1153834,1,1,2,1,1,1,1,
886,1154032,1,1,4,1,2,2,1,
887,1154761,5,1,4,1,1,2,1,915
888,1157783,1,2,1,1,1,1,1,
889,1161251,1,1,2,1,1,1,1,
890,1161417,1,1,6,1,2,3,1,
891,1164746,1,2,1,1,1,1,1,
892,1165432,1,1,10,4,4,6,1,2153
893,1166075,1,2,1,1,1,1,1,
894,1168945,1,1,5,1,2,2,1,0
895,1169088,1,1,6,1,4,4,1,861
896,1169142,1,1,6,1,2,4,1,
897,1169191,5,1,6,2,3,3,1,1410
898,1181739,1,2,2,1,1,1,1,
899,1182345,1,1,8,2,4,6,1,0
900,1188839,1,1,5,1,2,3,1,
901,1190491,1,1,2,1,1,2,1,
902,1193162,1,1,6,1,2,3,1,
903,1193842,1,1,3,1,2,2,1,0
904,1193941,1,2,3,1,1,3,1,0
905,1194696,1,2,1,1,1,1,1,
906,1196033,1,2,2,0,1,1,1,0
907,1196312,1,1,6,2,2,5,1,
908,1196332,1,1,4,1,2,3,1,
909,1196349,1,1,4,1,2,3,1,
910,1196377,1,1,6,1,3,4,1,
911,1196387,1,1,6,2,2,4,1,
912,1196392,1,1,6,2,2,3,1,
913,1196404,1,1,10,2,2,7,1,
914,1196447,1,1,6,1,3,5,1,
915,1196463,1,1,10,2,3,8,1,
916,1196515,1,2,3,1,1,2,1,
917,1196889,1,1,6,1,2,4,1,
918,1196899,1,1,6,1,2,4,1,
919,1196908,1,1,6,1,2,4,1,
920,1197169,15,1,13,4,6,9,1,
921,1197196,1,1,6,1,2,4,1,
922,1197458,1,2,3,1,1,1,1,
923,1198074,1,1,4,2,2,3,1,
924,1199380,5,1,4,1,1,2,1,
925,1199382,5,1,4,1,1,2,1,500
926,1199594,1,1,6,1,2,3,1,
927,1199795,1,2,2,1,1,1,1,
928,1201871,1,1,5,2,3,4,1,
929,1202829,4,1,4,1,1,1,1,538
930,1204161,7,2,1,1,1,1,4,
931,1204581,1,2,2,1,1,1,1,
932,1206052,1,1,4,1,2,5,1,
933,1207330,5,1,4,2,2,3,1,
934,1207407,5,1,8,2,3,4,1,1076
935,1207452,5,1,2,1,1,1,1,
936,1211082,1,1,4,1,2,4,1,
937,1211274,1,1,6,2,3,5,1,
938,1211499,1,1,4,1,2,2,1,
939,1212211,3,2,2,1,1,1,1,
940,1213201,1,1,16,2,6,16,1,0
941,1213275,1,2,2,1,1,1,1,
942,1215049,1,1,5,1,2,4,1,
943,1215236,5,1,4,2,2,3,1,
944,10242542,1,2,2,1,1,1,1,
945,1215339,1,1,16,3,4,15,1,2153
946,1215918,1,1,3,1,1,1,1,
947,1216600,1,1,5,1,3,3,1,
948,1218515,1,2,2,1,1,1,1,
949,1218609,1,2,2,1,1,1,1,
950,1219652,2,2,1,1,1,1,1,
951,1222290,1,1,9,4,4,9,1,
952,1224736,1,2,2,1,1,1,1,
953,1224896,1,1,4,1,2,2,1,
954,1225103,1,1,4,1,2,2,1,646
955,1228422,1,1,2,2,2,2,1,
956,1229996,3,1,6,2,3,6,1,
957,1230464,1,2,1,1,1,1,1,
958,1234139,1,1,9,2,4,6,1,
959,1235429,1,1,3,1,1,1,1,
960,1235475,1,1,10,2,6,10,1,2260
961,1235517,1,2,2,1,1,1,1,
962,1235805,1,1,3,1,1,1,1,
963,1236427,1,2,2,1,1,1,1,
964,1238141,1,1,6,2,3,1,1,
965,1239232,1,2,3,1,1,1,1,
966,1240055,7,1,6,2,3,3,1,
967,1241068,1,2,2,1,1,1,1,
968,1241225,1,1,16,3,4,16,1,2153
969,1242210,1,2,3,1,1,1,1,323
970,1242215,1,1,2,1,1,1,1,
971,1242470,1,1,6,1,2,4,1,0
972,1242745,5,1,3,1,2,2,1,
973,1245635,1,2,2,1,1,1,1,
974,1249641,1,1,6,1,3,5,1,
975,1252280,1,1,4,1,1,2,1,
976,1253605,2,2,2,1,1,2,1,0
977,1255085,5,1,6,1,2,3,1,
978,1256137,1,1,6,2,2,2,1,323
979,1257705,1,2,3,2,1,2,1,
980,1257841,3,1,4,1,1,2,1,
981,1258446,1,2,2,1,1,1,2,0
982,1258501,1,1,6,2,2,2,1,
983,1258555,1,1,2,1,1,1,1,484
984,1260018,3,1,3,1,1,2,1,
985,1261355,1,2,2,1,1,1,1,
986,1264285,4,1,4,1,3,3,1,
987,1266069,1,1,6,1,3,2,1,
988,1266156,1,1,7,2,3,3,1,
989,1266221,2,2,2,1,1,1,1,0
990,1266363,5,1,8,2,3,4,1,
991,1266425,3,1,2,1,1,1,1,
992,1266491,5,1,4,1,1,2,1,
993,1269089,1,1,5,1,2,2,1,
994,1269128,1,1,7,1,3,4,1,
995,1269216,1,1,10,2,4,7,1,
996,1269236,1,2,1,2,1,1,1,0
997,1269238,1,1,4,2,2,2,1,
998,1269253,1,1,10,2,4,7,1,
999,1269263,1,1,10,2,4,7,1,1938
1000,1270627,1,2,3,1,1,1,1,
1001,1271555,1,1,3,2,2,2,1,
1002,1271836,1,1,4,1,3,3,1,
1003,1272304,1,1,7,2,2,4,3,
1004,1276036,3,1,2,1,1,1,1,
1005,1278398,7,2,2,1,1,1,1,
1006,1279308,1,1,4,2,2,4,1,
1007,1282669,1,1,5,1,3,5,1,
1008,1282757,1,2,2,1,1,1,1,0
1009,1284653,1,2,2,1,1,1,1,0
1010,1285739,1,1,4,1,2,2,1,
1011,1286069,1,1,6,1,2,4,1,
1012,25280541,1,1,6,2,3,5,1,
1013,1290278,3,1,2,1,1,1,1,
1014,1291052,1,2,2,2,1,1,1,
1015,1291562,1,2,1,1,1,1,3,
1016,1293396,1,1,4,1,2,2,1,807
1017,1293412,3,1,4,1,1,2,1,
